name,start,size,arch,seed,frac,method,opt_key,opt_kind,lr,momentum,steps,dev_bce,dev_clean_bce,train_error,final_loss,init_state_sha256,init_sha256_o01,final_state_sha256,clean_state_sha256,clean_checkpoint_sha256,clean_candidate,checkpoint_sha256,batch_order_sha256,flips_used,preserves_used,replay_points,forwards_per_step,total_forward_passes,total_backward_passes,train_sha256,flip_sha256,preserve_sha256,dev_sha256,eval_sha256,wall_seconds,J,atomic_pass,AB_pass
warm_4N_raw_s47_f100_plain_lr0.01,warm,4N,raw,47,100,plain,lr0.01,adam,0.01,,300,0.4386158883571625,1.3584648370742798,0.04150390625,0.31978240609169006,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,0ccc7c75c8bdc0117c99a81848ad32ae2d3ca79203befed5aca7285e7998ba98,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,5f2d3d5d28d80688b419e2b307c378875de7ae7a76552973b94763df509d868b,67e14fb63d9c79645b6c92ce846553f6aaf2a557c24928c54142411589ca1cd8,6390,0,2047,10485,3145500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.7067749053239822,0.290480065093572,0.6037428803905615,0.6802278275020341
warm_4N_raw_s47_f100_plain_sgd_m09_lr0.003,warm,4N,raw,47,100,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.4944762587547302,1.3584648370742798,0.07470703125,0.5925731658935547,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,400305b1554afdd46fc631e5c7f091b1476ed2a072beea1663e112e8fde0b063,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,516b01e9f52759f24200c377a2132c1b132bef23ff464f6cec47be6b0a82e0a7,67e14fb63d9c79645b6c92ce846553f6aaf2a557c24928c54142411589ca1cd8,6390,0,2047,10485,3145500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.7310985177755356,0.21724979658258747,0.5589910496338486,0.645240032546786
warm_4N_raw_s47_f100_plain_sgd_m09_lr0.01,warm,4N,raw,47,100,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.5103926062583923,1.3584648370742798,0.0458984375,0.3321889638900757,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,f5cb92326169d822ce680e5450dd3b244659de278acf4bcd9b93ff0df0e669be,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,54d5c9bdd72d7e127c8987babd4ecfe0b3adc1870f1ed2c38ce739f15c08ab1f,67e14fb63d9c79645b6c92ce846553f6aaf2a557c24928c54142411589ca1cd8,6390,0,2047,10485,3145500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.9961975663900375,0.2611879576891782,0.5557363710333605,0.6948738812042311
warm_4N_raw_s47_f100_preserve_flip_balanced_lr0.001,warm,4N,raw,47,100,preserve_flip_balanced,lr0.001,adam,0.001,,300,0.5315349698066711,1.3584648370742798,0.005859375,0.4137189984321594,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,678f928dac892de16ae87404581f6d8298907020b2d5168f04610b4374f2eaf0,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,6934850f8f04698df46f7fd9af6a2434551e6b78661cd8c84e850768be863a6a,e4e1e5c1c8488ea2b7995bd450897d38bc1b9ea31928de1fc6432627611228ea,3195,3195,2047,10485,3145500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.742860324680805,0.24735557363710334,0.6126932465419039,0.6151342554922702
warm_4N_raw_s47_f100_preserve_flip_balanced_lr0.003,warm,4N,raw,47,100,preserve_flip_balanced,lr0.003,adam,0.003,,300,0.5177116990089417,1.3584648370742798,0.00390625,0.3517199158668518,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,79f1e8a56f293173ce8d9f025dbd57582642b08c2c2f54182a20920dc7c4fd43,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,801ce20c27b71806effa0afacd2083be268ab19b6ec86dc09c12d1a4d744f0e8,e4e1e5c1c8488ea2b7995bd450897d38bc1b9ea31928de1fc6432627611228ea,3195,3195,2047,10485,3145500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.296126700937748,0.25061025223759154,0.6200162733930025,0.6175752644426363
warm_4N_raw_s47_f100_preserve_flip_balanced_lr0.01,warm,4N,raw,47,100,preserve_flip_balanced,lr0.01,adam,0.01,,300,0.48510000109672546,1.3584648370742798,0.00537109375,0.32449474930763245,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,c91be4caef0f204465a3365fe34ca0b7304e7fae2700c0ccd2174e8615cd7b6e,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,5502277a33b8f4374043159405ae488c2db0a1eddff9114d9f213471b4819147,e4e1e5c1c8488ea2b7995bd450897d38bc1b9ea31928de1fc6432627611228ea,3195,3195,2047,10485,3145500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.601812466979027,0.28966639544344996,0.6427990235964198,0.6338486574450773
warm_4N_raw_s47_f100_protection_lr0.001,warm,4N,raw,47,100,protection,lr0.001,adam,0.001,,300,0.5349429249763489,1.3584648370742798,0.03759765625,0.7267203330993652,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,10018cf5c5e9ec835aece0fd187b9054a04b54646979d48f79ab3356382f9c93,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,a1c660816f0616a9bd2e4839cf7852cc6f58c5568b84eefd5bb59c24950ff9d7,67e14fb63d9c79645b6c92ce846553f6aaf2a557c24928c54142411589ca1cd8,6390,0,2047,10485,3145500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.0480414405465126,0.21074043938161108,0.5695687550854354,0.6224572823433686
warm_4N_raw_s47_f100_protection_lr0.003,warm,4N,raw,47,100,protection,lr0.003,adam,0.003,,300,0.5307816863059998,1.3584648370742798,0.02490234375,0.5721237659454346,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,54da2bbeb1a6918a4e512dda3661adf1a0e54f4ac0a754d579cc30a02f7cf32c,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,71bb97a6a6cf49dc5540fb4c8bcb1540bb832dca8113fa45534373e61c21f806,67e14fb63d9c79645b6c92ce846553f6aaf2a557c24928c54142411589ca1cd8,6390,0,2047,10485,3145500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.0640344619750977,0.23189585028478438,0.5923515052888527,0.6192026037428804
warm_4N_raw_s47_f100_protection_lr0.01,warm,4N,raw,47,100,protection,lr0.01,adam,0.01,,300,0.44984105229377747,1.3584648370742798,0.017578125,0.48356664180755615,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,0945b76621e175e301cde2a7dd717abfc9a0dbb009032c9eab32db83db14ec71,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,6550754e215cd85f8d0c4fbc3b14670dab88f55dbdc7dfc61c07c2e671127881,67e14fb63d9c79645b6c92ce846553f6aaf2a557c24928c54142411589ca1cd8,6390,0,2047,10485,3145500,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.2903585359454155,0.29292107404393813,0.6346623270951993,0.6484947111472742
warm_4N_raw_s47_f25_hard_replay_lr0.001,warm,4N,raw,47,25,hard_replay,lr0.001,adam,0.001,,300,0.5857530832290649,1.3584648370742798,0.03271484375,0.6154836416244507,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,71ec87ec614f0cab2e909d622a043eb83753dec3c1db0e4b4414ee9e74ca6c84,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,060d2b19dc13e0a191bd6f3f4502296d9afed09bab45f800b6c9861f428fbd2a,f4879d28c7bfc4fc0718dc81a30a6a0db75ce7bcefea97e0986671e8d31f4eb9,1597,0,2047,5692,1707600,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.2654947265982628,0.20667209113100082,0.580960130187144,0.6061838893409276
warm_4N_raw_s47_f25_hard_replay_lr0.003,warm,4N,raw,47,25,hard_replay,lr0.003,adam,0.003,,300,0.6256386041641235,1.3584648370742798,0.0185546875,0.40990450978279114,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,d147a76ae91c9b55168b50aa0709b5168bbf04b2d3e1476e472aee0bf2e2c5c4,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,ffec9cd1a7f1e5701f5288c012b5c0ee1f527a8fcf8730c5fb233dc803a3ee76,f4879d28c7bfc4fc0718dc81a30a6a0db75ce7bcefea97e0986671e8d31f4eb9,1597,0,2047,5692,1707600,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.2958054542541504,0.22945484133441824,0.5899104963384866,0.6224572823433686
warm_4N_raw_s47_f25_hard_replay_lr0.01,warm,4N,raw,47,25,hard_replay,lr0.01,adam,0.01,,300,0.5371342897415161,1.3584648370742798,0.015625,0.3126421570777893,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,3642902f17bfff882cd3327bb351ced114d300bb80e79a4041250c43279dc906,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,da05c42affe7e5ac91222885a55efeee9b84461daf27fb281cb690a388e33cff,f4879d28c7bfc4fc0718dc81a30a6a0db75ce7bcefea97e0986671e8d31f4eb9,1597,0,2047,5692,1707600,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.2844477444887161,0.22538649308380798,0.597233523189585,0.6061838893409276
warm_4N_raw_s47_f25_plain_adam_lr0.0005_steps600,warm,4N,raw,47,25,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.5483741164207458,1.3584648370742798,0.0654296875,0.4399811029434204,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,8dcd65f643355063c7374a9926c3ddff3258705af3815602d8ebe0b624d93e53,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,11a702aee197a684a3138a72c51a7164dd9d1f97a9b29642024b8028878f441f,f4879d28c7bfc4fc0718dc81a30a6a0db75ce7bcefea97e0986671e8d31f4eb9,1597,0,2047,5692,3415200,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,3.5052853003144264,0.1969080553295362,0.54759967453214,0.628966639544345
warm_4N_raw_s47_f25_plain_lr0.001,warm,4N,raw,47,25,plain,lr0.001,adam,0.001,,300,0.5274319052696228,1.3584648370742798,0.07666015625,0.5091008543968201,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,3d31296edb68a0ce989ee42a1c5268522df45e1cb5fe2b924302b3666d682de0,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,4eacf4d1cfd1824ba3295512230da63298a8e29f661dbaedae113d3569a5f323,f4879d28c7bfc4fc0718dc81a30a6a0db75ce7bcefea97e0986671e8d31f4eb9,1597,0,2047,5692,1707600,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.3240752667188644,0.19609438567941415,0.5386493083807974,0.6362896663954435
warm_4N_raw_s47_f25_plain_lr0.003,warm,4N,raw,47,25,plain,lr0.003,adam,0.003,,300,0.5788561105728149,1.3584648370742798,0.0546875,0.31448596715927124,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,ad7494ad24516309a75f738ab1f9a998adadbf78c5deb90a076adefb285d096a,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,41971de4173720bea1bcc25421206d12b6c1439b31b5cfaaa90a213d9d2d2b9e,f4879d28c7bfc4fc0718dc81a30a6a0db75ce7bcefea97e0986671e8d31f4eb9,1597,0,2047,5692,1707600,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.2995517179369926,0.19772172497965826,0.5557363710333605,0.6208299430431244
warm_4N_raw_s47_f25_plain_lr0.01,warm,4N,raw,47,25,plain,lr0.01,adam,0.01,,300,0.5442430973052979,1.3584648370742798,0.1201171875,0.36224791407585144,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,34ba6bdb4380cdb3133452f0048789ca0ce97fea95f09dd3fed42e597e897409,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,c343ec62acb73ff2aedbe90845eb17553af041b22e209fc3857f0a6981d13689,f4879d28c7bfc4fc0718dc81a30a6a0db75ce7bcefea97e0986671e8d31f4eb9,1597,0,2047,5692,1707600,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.2952634021639824,0.23108218063466232,0.5174938974776241,0.7005695687550855
warm_4N_raw_s47_f25_plain_sgd_m09_lr0.003,warm,4N,raw,47,25,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.5410146713256836,1.3584648370742798,0.07861328125,0.5110085010528564,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,71f5b2cbee7fe3c02883be68d580d4334d0dc435170cfda7c6443bec020e506d,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,04def733762a620104ead72090926f8abc705804a2c237fab01d989a742c92c9,f4879d28c7bfc4fc0718dc81a30a6a0db75ce7bcefea97e0986671e8d31f4eb9,1597,0,2047,5692,1707600,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.5269232466816902,0.19446704637917006,0.5451586655817738,0.6216436126932465
warm_4N_raw_s47_f25_plain_sgd_m09_lr0.01,warm,4N,raw,47,25,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.7017433643341064,1.3584648370742798,0.03857421875,0.25455647706985474,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,36cd32b6b6f46e6e40518ab021b6e0db6841354d03c430faa982a9f234bd12ce,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,d7d1275758e1db024fe461c50391e45cc4baf2f3b9cbdaecf08a58fe8ae29d33,f4879d28c7bfc4fc0718dc81a30a6a0db75ce7bcefea97e0986671e8d31f4eb9,1597,0,2047,5692,1707600,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.5419582948088646,0.22701383238405207,0.613506916192026,0.596419853539463
warm_4N_raw_s47_f25_preserve_flip_balanced_lr0.001,warm,4N,raw,47,25,preserve_flip_balanced,lr0.001,adam,0.001,,300,0.7640846967697144,1.3584648370742798,0.02197265625,0.31144165992736816,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,b86bc4f69f3ea6b66f460339e07a09a8487eb0e80569484844005963c14ca843,126903d965cdcae58006deb85e18b9ef2665a5ee81d86871f5cf1ed1b7979016,49ef3c8be1a7dbbdd42185a6a09899eba3385872ecd98f019d82a59bc2ac3d33,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,4N_raw_s47_f0_lr0.001,bdb8eedb2158168576bcff5aa6d7283b1fac7a2865827d0be826ba72882957f3,bb760e4f61a55ec0acc8dd61f950430134cc9437f49b1ac59ef019d670e92288,798,799,2047,5692,1707600,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.2576518878340721,0.19934906427990237,0.597233523189585,0.5890968266883645
